,sum_hand,dealer_hand,usable_ace,values,policy
270,12,3,0,-0.21101535511750655,0
271,12,3,1,0.011094723529579896,0
272,12,4,0,-0.16696112696519635,0
273,12,4,1,0.011356850576953076,0
274,12,5,0,-0.15330906774337313,0
275,12,5,1,0.012288457628824186,0
276,12,6,0,-0.30071216254095207,1
277,12,6,1,0.014022825046455143,0
278,12,7,0,-0.31103675835853933,1
279,12,7,1,0.013160371342284826,0
280,12,8,0,-0.32171556500876924,1
281,12,8,1,0.011363771585998253,0
282,12,9,0,-0.32480510490169506,1
283,12,9,1,0.007940245014641028,0
284,12,10,0,0.0,0
285,12,10,1,0.0,0
286,13,0,0,-0.3924187383985363,1
287,13,0,1,0.009986040485435506,0
288,13,1,0,-0.29309254563630427,0
289,13,1,1,0.010500286871562348,0
290,13,2,0,-0.25238227602140345,0
291,13,2,1,0.010791202055931478,0
292,13,3,0,-0.21101535511750652,0
293,13,3,1,0.011094723529579898,0
294,13,4,0,-0.16696112696519635,0
295,13,4,1,0.011356850576953079,0
296,13,5,0,-0.15330906774337308,0
297,13,5,1,0.012288457628824188,0
298,13,6,0,-0.37086394941179324,1
299,13,6,1,0.014022825046455144,0
300,13,7,0,-0.3810459799791597,1
301,13,7,1,0.013160371342284831,0
302,13,8,0,-0.3915726663483087,1
303,13,8,1,0.011363771585998252,0
304,13,9,0,-0.39461809936741205,1
305,13,9,1,0.00794024501464103,0
306,13,10,0,0.0,0
307,13,10,1,0.0,0
308,14,0,0,-0.46122148603814905,1
309,14,0,1,0.009986040485435504,0
310,14,1,0,-0.2930925456363042,0
311,14,1,1,0.010500286871562344,0
312,14,2,0,-0.2523822760214035,0
313,14,2,1,0.010791202055931473,0
314,14,3,0,-0.21101535511750655,0
315,14,3,1,0.011094723529579898,0
316,14,4,0,-0.16696112696519638,0
317,14,4,1,0.011356850576953076,0
318,14,5,0,-0.15330906774337305,0
319,14,5,1,0.012288457628824186,0
320,14,6,0,-0.4404735647964086,1
321,14,6,1,0.014022825046455143,0
322,14,7,0,-0.4501149338253135,1
323,14,7,1,0.01316037134228483,0
324,14,8,0,-0.46037489194820314,1
325,14,8,1,0.011363771585998253,0
326,14,9,0,-0.46337557430650184,1
327,14,9,1,0.00794024501464103,0
328,14,10,0,0.0,0
329,14,10,1,0.0,0
330,15,0,0,-0.5289539456304247,1
331,15,0,1,0.009986040485435506,0
332,15,1,0,-0.29309254563630416,0
333,15,1,1,0.010500286871562346,0
334,15,2,0,-0.2523822760214035,0
335,15,2,1,0.010791202055931476,0
336,15,3,0,-0.21101535511750655,0
337,15,3,1,0.011094723529579898,0
338,15,4,0,-0.16696112696519638,0
339,15,4,1,0.011356850576953074,0
340,15,5,0,-0.1533090677433731,0
341,15,5,1,0.012288457628824183,0
342,15,6,0,-0.47571471140108446,0
343,15,6,1,0.014022825046455144,0
344,15,7,0,-0.511232339165638,0
345,15,7,1,0.013160371342284828,0
346,15,8,0,-0.5289418150251262,1
347,15,8,1,0.011363771585998255,0
348,15,9,0,-0.531984343537271,1
349,15,9,1,0.00794024501464103,0
350,15,10,0,0.0,0
351,15,10,1,0.0,0
352,16,0,0,-0.5985226687073478,1
353,16,0,1,0.009986040485435506,0
354,16,1,0,-0.2930925456363042,0
355,16,1,1,0.010500286871562348,0
356,16,2,0,-0.2523822760214035,0
357,16,2,1,0.010791202055931476,0
358,16,3,0,-0.21101535511750655,0
359,16,3,1,0.011094723529579902,0
360,16,4,0,-0.16696112696519633,0
361,16,4,1,0.011356850576953076,0
362,16,5,0,-0.15330906774337313,0
363,16,5,1,0.012288457628824188,0
364,16,6,0,-0.47571471140108446,0
365,16,6,1,0.014022825046455146,0
366,16,7,0,-0.5112323391656385,0
367,16,7,1,0.013160371342284831,0
368,16,8,0,-0.5442364790182668,0
369,16,8,1,0.011363771585998253,0
370,16,9,0,-0.5416502145781051,0
371,16,9,1,0.007940245014641028,0
372,16,10,0,0.0,0
373,16,10,1,0.0,0
374,17,0,0,-0.4791655422052525,0
375,17,0,1,0.009986040485435504,0
376,17,1,0,-0.1532835456363044,0
377,17,1,1,0.010500286871562346,0
378,17,2,0,-0.11734827602140353,0
379,17,2,1,0.010791202055931474,0
380,17,3,0,-0.0805253551175066,0
381,17,3,1,0.0110947235295799,0
382,17,4,0,-0.04470912696519638,0
383,17,4,1,0.011356850576953074,0
384,17,5,0,0.01212893225662691,0
385,17,5,1,0.012288457628824186,0
386,17,6,0,-0.1071487114010845,0
387,17,6,1,0.014022825046455144,0
388,17,7,0,-0.3826653391656381,0
389,17,7,1,0.01316037134228483,0
390,17,8,0,-0.4242404790182667,0
391,17,8,1,0.011363771585998253,0
392,17,9,0,-0.420941214578105,0
393,17,9,1,0.007940245014641028,0
394,17,10,0,0.0,0
395,17,10,1,0.0,0
396,18,0,0,-0.10133154220525234,0
397,18,0,1,0.009986040485435504,0
398,18,1,0,0.12143345436369568,0
399,18,1,1,0.010500286871562346,0
400,18,2,0,0.1481677239785965,0
401,18,2,1,0.010791202055931474,0
402,18,3,0,0.17590164488249344,0
403,18,3,1,0.011094723529579898,0
404,18,4,0,0.19979287303480361,0
405,18,4,1,0.011356850576953074,0
406,18,5,0,0.28383393225662684,0
407,18,5,1,0.012288457628824186,0
408,18,6,0,0.3992142885989156,0
409,18,6,1,0.014022825046455144,0
410,18,7,0,0.10523666083436187,0
411,18,7,1,0.01316037134228483,0
412,18,8,0,-0.1842494790182667,0
413,18,8,1,0.011363771585998253,0
414,18,9,0,-0.17952121457810508,0
415,18,9,1,0.007940245014641028,0
416,18,10,0,0.0,0
417,18,10,1,0.0,0
418,19,0,0,0.27650345779474755,0
419,19,0,1,0.009986040485435506,0
420,19,1,0,0.3859964543636958,0
421,19,1,1,0.010500286871562346,0
422,19,2,0,0.4042307239785963,0
423,19,2,1,0.010791202055931474,0
424,19,3,0,0.4232266448824934,0
425,19,3,1,0.011094723529579898,0
426,19,4,0,0.4397438730348036,0
427,19,4,1,0.011356850576953074,0
428,19,5,0,0.4963669322566269,0
429,19,5,1,0.012288457628824186,0
430,19,6,0,0.6156362885989154,0
431,19,6,1,0.014022825046455144,0
432,19,7,0,0.5931396608343618,0
433,19,7,1,0.01316037134228483,0
434,19,8,0,0.2865105209817333,0
435,19,8,1,0.011363771585998253,0
436,19,9,0,0.06189778542189495,0
437,19,9,1,0.00794024501464103,0
438,19,10,0,0.0,0
439,19,10,1,0.0,0
440,20,0,0,-0.0011325422052523531,0
441,20,0,1,0.009986040485435506,0
442,20,1,0,-0.0003085456363043226,0
443,20,1,1,0.010500286871562346,0
444,20,2,0,-0.0001322760214035355,0
445,20,2,1,0.010791202055931474,0
446,20,3,0,4.764488249342805e-05,0
447,20,3,1,0.011094723529579898,0
448,20,4,0,0.00023187303480362836,0
449,20,4,1,0.011356850576953074,0
450,20,5,0,0.00038993225662690745,0
451,20,5,1,0.012288457628824186,0
452,20,6,0,-0.0003397114010844972,0
453,20,6,1,0.014022825046455144,0
454,20,7,0,-0.0007143391656381186,0
455,20,7,1,0.01316037134228483,0
456,20,8,0,-0.0010864790182666805,0
457,20,8,1,0.011363771585998253,0
458,20,9,0,-0.001220214578105045,0
459,20,9,1,0.00794024501464103,0
460,20,10,0,0.0,0
461,20,10,1,0.0,0
462,21,0,0,0.9210614577947477,0
463,21,0,1,0.009986040485435506,0
464,21,1,0,0.8816984543636958,0
465,21,1,1,0.010500286871562346,0
466,21,2,0,0.8851677239785963,0
467,21,2,1,0.010791202055931474,0
468,21,3,0,0.8888146448824935,0
469,21,3,1,0.011094723529579898,0
470,21,4,0,0.8919858730348037,0
471,21,4,1,0.011356850576953074,0
472,21,5,0,0.9032269322566268,0
473,21,5,1,0.012288457628824186,0
474,21,6,0,0.9255862885989153,0
475,21,6,1,0.014022825046455144,0
476,21,7,0,0.9298906608343617,0
477,21,7,1,0.01316037134228483,0
478,21,8,0,0.9380895209817334,0
479,21,8,1,0.011363771585998253,0
480,21,9,0,0.961403785421895,0
481,21,9,1,0.00794024501464103,0
482,21,10,0,0.0,0
483,21,10,1,0.0,0
484,22,0,0,-0.0011325422052523531,0
485,22,0,1,0.009986040485435506,0
486,22,1,0,-0.0003085456363043226,0
487,22,1,1,0.010500286871562346,0
488,22,2,0,-0.0001322760214035355,0
489,22,2,1,0.010791202055931474,0
490,22,3,0,4.7644882493428045e-05,0
491,22,3,1,0.011094723529579898,0
492,22,4,0,0.00023187303480362836,0
493,22,4,1,0.011356850576953074,0
494,22,5,0,0.0003899322566269075,0
495,22,5,1,0.012288457628824186,0
496,22,6,0,-0.00033971140108449724,0
497,22,6,1,0.014022825046455144,0
498,22,7,0,-0.0007143391656381186,0
499,22,7,1,0.01316037134228483,0
500,22,8,0,-0.0010864790182666807,0
501,22,8,1,0.011363771585998253,0
502,22,9,0,-0.0012202145781050448,0
503,22,9,1,0.00794024501464103,0
504,22,10,0,0.0,0
505,22,10,1,0.0,0
506,23,0,0,-0.0011325422052523534,0
507,23,0,1,0.009986040485435506,0
508,23,1,0,-0.0003085456363043226,0
509,23,1,1,0.010500286871562346,0
510,23,2,0,-0.0001322760214035355,0
511,23,2,1,0.010791202055931474,0
512,23,3,0,4.7644882493428045e-05,0
513,23,3,1,0.011094723529579898,0
514,23,4,0,0.00023187303480362836,0
515,23,4,1,0.011356850576953074,0
516,23,5,0,0.0003899322566269075,0
517,23,5,1,0.012288457628824186,0
518,23,6,0,-0.00033971140108449724,0
519,23,6,1,0.014022825046455144,0
520,23,7,0,-0.0007143391656381186,0
521,23,7,1,0.01316037134228483,0
522,23,8,0,-0.0010864790182666807,0
523,23,8,1,0.011363771585998253,0
524,23,9,0,-0.0012202145781050448,0
525,23,9,1,0.00794024501464103,0
526,23,10,0,0.0,0
527,23,10,1,0.0,0
528,24,0,0,-0.0011325422052523531,0
529,24,0,1,0.009986040485435506,0
530,24,1,0,-0.0003085456363043226,0
531,24,1,1,0.010500286871562346,0
532,24,2,0,-0.0001322760214035355,0
533,24,2,1,0.010791202055931474,0
534,24,3,0,4.7644882493428045e-05,0
535,24,3,1,0.011094723529579898,0
536,24,4,0,0.00023187303480362836,0
537,24,4,1,0.011356850576953074,0
538,24,5,0,0.0003899322566269075,0
539,24,5,1,0.012288457628824186,0
540,24,6,0,-0.00033971140108449724,0
541,24,6,1,0.014022825046455144,0
542,24,7,0,-0.0007143391656381186,0
543,24,7,1,0.01316037134228483,0
544,24,8,0,-0.0010864790182666807,0
545,24,8,1,0.011363771585998253,0
546,24,9,0,-0.001220214578105045,0
547,24,9,1,0.00794024501464103,0
548,24,10,0,0.0,0
549,24,10,1,0.0,0
550,25,0,0,-0.001132542205252353,0
551,25,0,1,0.009986040485435506,0
552,25,1,0,-0.0003085456363043226,0
553,25,1,1,0.010500286871562346,0
554,25,2,0,-0.0001322760214035355,0
555,25,2,1,0.010791202055931474,0
556,25,3,0,4.7644882493428045e-05,0
557,25,3,1,0.011094723529579898,0
558,25,4,0,0.00023187303480362836,0
559,25,4,1,0.011356850576953074,0
560,25,5,0,0.0003899322566269075,0
561,25,5,1,0.012288457628824186,0
562,25,6,0,-0.0003397114010844973,0
563,25,6,1,0.014022825046455144,0
564,25,7,0,-0.0007143391656381187,0
565,25,7,1,0.01316037134228483,0
566,25,8,0,-0.0010864790182666807,0
567,25,8,1,0.011363771585998253,0
568,25,9,0,-0.0012202145781050448,0
569,25,9,1,0.00794024501464103,0
570,25,10,0,0.0,0
571,25,10,1,0.0,0
572,26,0,0,-0.001132542205252353,0
573,26,0,1,0.009986040485435506,0
574,26,1,0,-0.0003085456363043226,0
575,26,1,1,0.010500286871562346,0
576,26,2,0,-0.0001322760214035355,0
577,26,2,1,0.010791202055931474,0
578,26,3,0,4.7644882493428045e-05,0
579,26,3,1,0.011094723529579898,0
580,26,4,0,0.00023187303480362836,0
581,26,4,1,0.011356850576953074,0
582,26,5,0,0.0003899322566269075,0
583,26,5,1,0.012288457628824186,0
584,26,6,0,-0.0003397114010844973,0
585,26,6,1,0.014022825046455144,0
586,26,7,0,-0.0007143391656381187,0
587,26,7,1,0.01316037134228483,0
588,26,8,0,-0.001086479018266681,0
589,26,8,1,0.011363771585998253,0
590,26,9,0,-0.001220214578105045,0
591,26,9,1,0.00794024501464103,0
592,26,10,0,0.0,0
593,26,10,1,0.0,0
594,27,0,0,-0.001132542205252353,0
595,27,0,1,0.009986040485435506,0
596,27,1,0,-0.0003085456363043226,0
597,27,1,1,0.010500286871562346,0
598,27,2,0,-0.0001322760214035355,0
599,27,2,1,0.010791202055931474,0
600,27,3,0,4.7644882493428045e-05,0
601,27,3,1,0.011094723529579898,0
602,27,4,0,0.00023187303480362836,0
603,27,4,1,0.011356850576953074,0
604,27,5,0,0.0003899322566269075,0
605,27,5,1,0.012288457628824186,0
606,27,6,0,-0.0003397114010844973,0
607,27,6,1,0.014022825046455144,0
608,27,7,0,-0.0007143391656381187,0
609,27,7,1,0.01316037134228483,0
610,27,8,0,-0.001086479018266681,0
611,27,8,1,0.011363771585998253,0
612,27,9,0,-0.001220214578105045,0
613,27,9,1,0.00794024501464103,0
614,27,10,0,0.0,0
615,27,10,1,0.0,0
616,28,0,0,-0.001132542205252353,0
617,28,0,1,0.009986040485435506,0
618,28,1,0,-0.0003085456363043226,0
619,28,1,1,0.010500286871562346,0
620,28,2,0,-0.0001322760214035355,0
621,28,2,1,0.010791202055931474,0
622,28,3,0,4.7644882493428045e-05,0
623,28,3,1,0.011094723529579898,0
624,28,4,0,0.00023187303480362836,0
625,28,4,1,0.011356850576953074,0
626,28,5,0,0.0003899322566269075,0
627,28,5,1,0.012288457628824186,0
628,28,6,0,-0.0003397114010844973,0
629,28,6,1,0.014022825046455144,0
630,28,7,0,-0.0007143391656381187,0
631,28,7,1,0.01316037134228483,0
632,28,8,0,-0.001086479018266681,0
633,28,8,1,0.011363771585998253,0
634,28,9,0,-0.001220214578105045,0
635,28,9,1,0.00794024501464103,0
636,28,10,0,0.0,0
637,28,10,1,0.0,0
638,29,0,0,-0.001132542205252353,0
639,29,0,1,0.009986040485435506,0
640,29,1,0,-0.0003085456363043226,0
641,29,1,1,0.010500286871562346,0
642,29,2,0,-0.0001322760214035355,0
643,29,2,1,0.010791202055931474,0
644,29,3,0,4.7644882493428045e-05,0
645,29,3,1,0.011094723529579898,0
646,29,4,0,0.00023187303480362836,0
647,29,4,1,0.011356850576953074,0
648,29,5,0,0.0003899322566269075,0
649,29,5,1,0.012288457628824186,0
650,29,6,0,-0.0003397114010844973,0
651,29,6,1,0.014022825046455144,0
652,29,7,0,-0.0007143391656381187,0
653,29,7,1,0.01316037134228483,0
654,29,8,0,-0.001086479018266681,0
655,29,8,1,0.011363771585998253,0
656,29,9,0,-0.001220214578105045,0
657,29,9,1,0.00794024501464103,0
658,29,10,0,0.0,0
659,29,10,1,0.0,0
660,30,0,0,-0.001132542205252353,0
661,30,0,1,0.009986040485435506,0
662,30,1,0,-0.0003085456363043226,0
663,30,1,1,0.010500286871562346,0
664,30,2,0,-0.0001322760214035355,0
665,30,2,1,0.010791202055931474,0
666,30,3,0,4.7644882493428045e-05,0
667,30,3,1,0.011094723529579898,0
668,30,4,0,0.00023187303480362836,0
669,30,4,1,0.011356850576953074,0
670,30,5,0,0.0003899322566269075,0
671,30,5,1,0.012288457628824186,0
672,30,6,0,-0.0003397114010844973,0
673,30,6,1,0.014022825046455144,0
674,30,7,0,-0.0007143391656381187,0
675,30,7,1,0.01316037134228483,0
676,30,8,0,-0.001086479018266681,0
677,30,8,1,0.011363771585998253,0
678,30,9,0,-0.001220214578105045,0
679,30,9,1,0.00794024501464103,0
680,30,10,0,0.0,0
681,30,10,1,0.0,0
682,31,0,0,-0.001132542205252353,0
683,31,0,1,0.009986040485435506,0
684,31,1,0,-0.0003085456363043226,0
685,31,1,1,0.010500286871562346,0
686,31,2,0,-0.0001322760214035355,0
687,31,2,1,0.010791202055931474,0
688,31,3,0,4.7644882493428045e-05,0
689,31,3,1,0.011094723529579898,0
690,31,4,0,0.00023187303480362836,0
691,31,4,1,0.011356850576953074,0
692,31,5,0,0.0003899322566269075,0
693,31,5,1,0.012288457628824186,0
694,31,6,0,-0.0003397114010844973,0
695,31,6,1,0.014022825046455144,0
696,31,7,0,-0.0007143391656381187,0
697,31,7,1,0.01316037134228483,0
698,31,8,0,-0.001086479018266681,0
699,31,8,1,0.011363771585998253,0
700,31,9,0,-0.001220214578105045,0
701,31,9,1,0.00794024501464103,0
702,31,10,0,0.0,0
703,31,10,1,0.0,0
