,sum_hand,dealer_hand,usable_ace,values,policy
149,6,8,1,0.1259945186838438,1
150,6,9,0,-0.16019924706040337,1
151,6,9,1,0.09672895274650432,1
152,6,10,0,0.0,0
153,6,10,1,0.0,0
154,7,0,0,-0.1632041074435449,1
155,7,0,1,0.1144752855987152,1
156,7,1,0,-0.0676933551009352,1
157,7,1,1,0.12214457557890984,1
158,7,2,0,-0.05081971243359129,1
159,7,2,1,0.12559093593178483,1
160,7,3,0,-0.033392054118417155,1
161,7,3,1,0.12918256663673486,1
162,7,4,0,-0.015732715122159846,1
163,7,4,1,0.13228390370941281,1
164,7,5,0,0.0019311155618038638,1
165,7,5,1,0.14326677914630928,1
166,7,6,0,-0.06599289342882597,1
167,7,6,1,0.16306467041901057,1
168,7,7,0,-0.1305811389528388,1
169,7,7,1,0.14798147822710175,1
170,7,8,0,-0.15299249205080484,1
171,7,8,1,0.12483703826132608,1
172,7,9,0,-0.15811599114485222,1
173,7,9,1,0.09565280784145716,1
174,7,10,0,0.0,0
175,7,10,1,0.0,0
176,8,0,0,-0.11297955566952107,1
177,8,0,1,0.11334568163804842,1
178,8,1,0,-0.022526356007229336,1
179,8,1,1,0.20987415115781968,0
180,8,2,0,-0.0064764313169796296,1
181,8,2,1,0.2388484103251081,0
182,8,3,0,0.010152860023375461,1
183,8,3,1,0.2689229794273159,0
184,8,4,0,0.026597243680535124,1
185,8,4,1,0.29480673049574874,0
186,8,5,0,0.04891814127503862,1
187,8,5,1,0.38642240444646475,0
188,8,6,0,0.013422640203998418,1
189,8,6,1,0.516861571607252,0
190,8,7,0,-0.053139205307870835,1
191,8,7,1,0.21558895645420356,0
192,8,8,0,-0.1216700121830077,1
193,8,8,1,0.12372242748408681,1
194,8,9,0,-0.1333620524983122,1
195,8,9,1,0.09461652015511544,1
196,8,10,0,0.0,0
197,8,10,1,0.0,0
198,9,0,0,-0.04229784733591165,1
199,9,0,1,0.36161197866071226,0
200,9,1,0,0.032744378929446295,1
201,9,1,1,0.4744371511578197,0
202,9,2,0,0.047855095688585085,1
203,9,2,1,0.494911410325108,0
204,9,3,0,0.06352403496070544,1
205,9,3,1,0.5162479794273159,0
206,9,4,0,0.07910266012345463,1
207,9,4,1,0.5347577304957486,0
208,9,5,0,0.09919740250316782,1
209,9,5,1,0.5989554044464647,0
210,9,6,0,0.06811419963286455,1
211,9,6,1,0.733283571607252,0
212,9,7,0,0.03448929222927173,1
213,9,7,1,0.7034919564542034,0
214,9,8,0,-0.03633803253470974,1
215,9,8,1,0.38233954727586594,0
216,9,9,0,-0.08203599566256739,1
217,9,9,1,0.13079104031023087,0
218,9,10,0,0.0,0
219,9,10,1,0.0,0
220,10,0,0,-0.06677821490780156,1
221,10,0,1,0.7394459786607122,0
222,10,1,0,-0.006732752987767688,1
223,10,1,1,0.7281191511578197,0
224,10,2,0,0.005710702575806562,1
225,10,2,1,0.740820410325108,0
226,10,3,0,0.01860625427673365,1
227,10,3,1,0.7541189794273159,0
228,10,4,0,0.031735761477616746,1
229,10,4,1,0.7656057304957486,0
230,10,5,0,0.04406527911591239,1
231,10,5,1,0.8069374044464646,0
232,10,6,0,-0.0016344710642208925,1
233,10,6,1,0.8905345716072519,0
234,10,7,0,-0.03239736896726688,1
235,10,7,1,0.9014529564542036,0
236,10,8,0,-0.06537514661951122,1
237,10,8,1,0.8530995472758657,0
238,10,9,0,-0.07624958873700671,1
239,10,9,1,0.6222110403102308,0
240,10,10,0,0.0,0
241,10,10,1,0.0,0
242,11,0,0,0.05227675863518154,1
243,11,0,1,1.0061699786607121,0
244,11,1,0,0.10614078521336161,1
245,11,1,1,0.9701391511578197,0
246,11,2,0,0.11756262565272964,1
247,11,2,1,0.9758484103251079,0
248,11,3,0,0.1292741004305798,1
249,11,3,1,0.9818359794273157,0
250,11,4,0,0.14106095378530906,1
251,11,4,1,0.9869997304957486,0
252,11,5,0,0.15415027911591234,1
253,11,5,1,1.0058154044464647,0
254,11,6,0,0.11608951221051893,1
255,11,6,1,1.0432335716072516,0
256,11,7,0,0.08670075810844267,1
257,11,7,1,1.0402429564542033,0
258,11,8,0,0.05561229044107594,1
259,11,8,1,1.0339185472758663,0
260,11,9,0,0.0477183089277815,1
261,11,9,1,1.0302970403102312,0
262,11,10,0,0.0,0
263,11,10,1,0.0,0
264,12,0,0,-0.34687611035151683,1
265,12,0,1,0.08397597866071224,0
266,12,1,0,-0.2920606378635615,1
267,12,1,1,0.08813215115781965,0
268,12,2,0,-0.2523805952795114,0
269,12,2,1,0.09054841032510808,0
270,12,3,0,-0.20783119735268674,0
271,12,3,1,0.09306897942731586,0
272,12,4,0,-0.1605294110064761,0
273,12,4,1,0.09524573049574875,0
274,12,5,0,-0.14393092895272855,0
275,12,5,1,0.10297840444646475,0
276,12,6,0,-0.2851924910569353,1
277,12,6,1,0.11730757160725197,0
278,12,7,0,-0.3143167369700084,1
279,12,7,1,0.10963795645420353,0
280,12,8,0,-0.34552603933903053,1
281,12,8,1,0.09474254727586592,0
282,12,9,0,-0.35586045029213564,1
283,12,9,1,0.06767304031023086,0
284,12,10,0,0.0,0
285,12,10,1,0.0,0
286,13,0,0,-0.4066362045797983,1
287,13,0,1,0.08397597866071224,0
288,13,1,0,-0.2961536446342015,0
289,13,1,1,0.08813215115781964,0
290,13,2,0,-0.2523805952795115,0
291,13,2,1,0.09054841032510806,0
292,13,3,0,-0.2078311973526867,0
293,13,3,1,0.09306897942731583,0
294,13,4,0,-0.16052941100647616,0
295,13,4,1,0.09524573049574872,0
296,13,5,0,-0.14393092895272852,0
297,13,5,1,0.10297840444646474,0
298,13,6,0,-0.3465928409598925,1
299,13,6,1,0.11730757160725196,0
300,13,7,0,-0.37494056096183687,1
301,13,7,1,0.10963795645420352,0
302,13,8,0,-0.4053121014809959,1
303,13,8,1,0.09474254727586591,0
304,13,9,0,-0.41539137128979425,1
305,13,9,1,0.06767304031023086,0
306,13,10,0,0.0,0
307,13,10,1,0.0,0
308,14,0,0,-0.4642663482986387,1
309,14,0,1,0.08397597866071223,0
310,14,1,0,-0.29615364463420174,0
311,14,1,1,0.08813215115781965,0
312,14,2,0,-0.2523805952795114,0
313,14,2,1,0.09054841032510808,0
314,14,3,0,-0.20783119735268676,0
315,14,3,1,0.09306897942731586,0
316,14,4,0,-0.16052941100647608,0
317,14,4,1,0.09524573049574873,0
318,14,5,0,-0.14393092895272847,0
319,14,5,1,0.10297840444646472,0
320,14,6,0,-0.4057378284368142,1
321,14,6,1,0.11730757160725194,0
322,14,7,0,-0.4333610092140204,1
323,14,7,1,0.1096379564542035,0
324,14,8,0,-0.4629430600726654,1
325,14,8,1,0.0947425472758659,0
326,14,9,0,-0.4727631650685179,1
327,14,9,1,0.06767304031023086,0
328,14,10,0,0.0,0
329,14,10,1,0.0,0
330,15,0,0,-0.5196450615441065,1
331,15,0,1,0.08397597866071224,0
332,15,1,0,-0.2961536446342016,0
333,15,1,1,0.08813215115781964,0
334,15,2,0,-0.25238059527951145,0
335,15,2,1,0.09054841032510806,0
336,15,3,0,-0.20783119735268676,0
337,15,3,1,0.09306897942731586,0
338,15,4,0,-0.16052941100647608,0
339,15,4,1,0.09524573049574872,0
340,15,5,0,-0.14393092895272852,0
341,15,5,1,0.10297840444646472,0
342,15,6,0,-0.4643772515137374,1
343,15,6,1,0.11730757160725194,0
344,15,7,0,-0.4906487784447897,1
345,15,7,1,0.1096379564542035,0
346,15,8,0,-0.5189757523803575,1
347,15,8,1,0.0947425472758659,0
348,15,9,0,-0.5289004727608259,1
349,15,9,1,0.06767304031023086,0
350,15,10,0,0.0,0
351,15,10,1,0.0,0
352,16,0,0,-0.5781822538517988,1
353,16,0,1,0.08397597866071223,0
354,16,1,0,-0.29615364463420163,0
355,16,1,1,0.08813215115781965,0
356,16,2,0,-0.25238059527951134,0
357,16,2,1,0.09054841032510809,0
358,16,3,0,-0.20783119735268674,0
359,16,3,1,0.09306897942731586,0
360,16,4,0,-0.1605294110064761,0
361,16,4,1,0.09524573049574873,0
362,16,5,0,-0.14393092895272855,0
363,16,5,1,0.10297840444646474,0
364,16,6,0,-0.47752192591370196,0
365,16,6,1,0.11730757160725196,0
366,16,7,0,-0.5200984330015609,0
367,16,7,1,0.10963795645420352,0
368,16,8,0,-0.5605306757637637,0
369,16,8,1,0.0947425472758659,0
370,16,9,0,-0.5609971110076416,0
371,16,9,1,0.06767304031023086,0
372,16,10,0,0.0,0
373,16,10,1,0.0,0
374,17,0,0,-0.4960617982339561,0
375,17,0,1,0.08397597866071226,0
376,17,1,0,-0.15634464463420172,0
377,17,1,1,0.08813215115781964,0
378,17,2,0,-0.11734659527951144,0
379,17,2,1,0.09054841032510809,0
380,17,3,0,-0.07734119735268674,0
381,17,3,1,0.09306897942731586,0
382,17,4,0,-0.038277411006476136,0
383,17,4,1,0.09524573049574872,0
384,17,5,0,0.021507071047271457,0
385,17,5,1,0.10297840444646472,0
386,17,6,0,-0.10895592591370194,0
387,17,6,1,0.11730757160725193,0
388,17,7,0,-0.39153143300156085,0
389,17,7,1,0.1096379564542035,0
390,17,8,0,-0.4405346757637636,0
391,17,8,1,0.09474254727586592,0
392,17,9,0,-0.4402881110076415,0
393,17,9,1,0.06767304031023086,0
394,17,10,0,0.0,0
395,17,10,1,0.0,0
396,18,0,0,-0.11822779823395618,0
397,18,0,1,0.08397597866071226,0
398,18,1,0,0.11837235536579833,0
399,18,1,1,0.08813215115781965,0
400,18,2,0,0.1481694047204885,0
401,18,2,1,0.09054841032510809,0
402,18,3,0,0.17908580264731325,0
403,18,3,1,0.09306897942731587,0
404,18,4,0,0.20622458899352386,0
405,18,4,1,0.09524573049574875,0
406,18,5,0,0.2932120710472715,0
407,18,5,1,0.10297840444646474,0
408,18,6,0,0.39740707408629805,0
409,18,6,1,0.11730757160725194,0
410,18,7,0,0.0963705669984391,0
411,18,7,1,0.10963795645420353,0
412,18,8,0,-0.20054367576376347,0
413,18,8,1,0.09474254727586591,0
414,18,9,0,-0.1988681110076414,0
415,18,9,1,0.06767304031023086,0
416,18,10,0,0.0,0
417,18,10,1,0.0,0
418,19,0,0,0.2596072017660437,0
419,19,0,1,0.08397597866071226,0
420,19,1,0,0.3829353553657984,0
421,19,1,1,0.08813215115781965,0
422,19,2,0,0.40423240472048855,0
423,19,2,1,0.09054841032510809,0
424,19,3,0,0.4264108026473133,0
425,19,3,1,0.09306897942731587,0
426,19,4,0,0.44617558899352394,0
427,19,4,1,0.09524573049574875,0
428,19,5,0,0.5057450710472714,0
429,19,5,1,0.10297840444646474,0
430,19,6,0,0.6138290740862982,0
431,19,6,1,0.11730757160725194,0
432,19,7,0,0.5842735669984391,0
433,19,7,1,0.10963795645420353,0
434,19,8,0,0.27021632423623637,0
435,19,8,1,0.09474254727586591,0
436,19,9,0,0.04255088899235851,0
437,19,9,1,0.06767304031023086,0
438,19,10,0,0.0,0
439,19,10,1,0.0,0
440,20,0,0,-0.018028798233956214,0
441,20,0,1,0.08397597866071226,0
442,20,1,0,-0.0033696446342016658,0
443,20,1,1,0.08813215115781965,0
444,20,2,0,-0.00013059527951144207,0
445,20,2,1,0.09054841032510809,0
446,20,3,0,0.003231802647313236,0
447,20,3,1,0.09306897942731587,0
448,20,4,0,0.006663588993523881,0
449,20,4,1,0.09524573049574875,0
450,20,5,0,0.009768071047271457,0
451,20,5,1,0.10297840444646474,0
452,20,6,0,-0.002146925913701958,0
453,20,6,1,0.11730757160725194,0
454,20,7,0,-0.00958043300156088,0
455,20,7,1,0.10963795645420353,0
456,20,8,0,-0.017380675763763537,0
457,20,8,1,0.09474254727586591,0
458,20,9,0,-0.020567111007641463,0
459,20,9,1,0.06767304031023086,0
460,20,10,0,0.0,0
461,20,10,1,0.0,0
462,21,0,0,0.9041652017660436,0
463,21,0,1,0.08397597866071226,0
464,21,1,0,0.8786373553657988,0
465,21,1,1,0.08813215115781965,0
466,21,2,0,0.8851694047204886,0
467,21,2,1,0.09054841032510809,0
468,21,3,0,0.8919988026473131,0
469,21,3,1,0.09306897942731587,0
470,21,4,0,0.8984175889935238,0
471,21,4,1,0.09524573049574875,0
472,21,5,0,0.9126050710472713,0
473,21,5,1,0.10297840444646474,0
474,21,6,0,0.9237790740862984,0
475,21,6,1,0.11730757160725194,0
476,21,7,0,0.9210245669984392,0
477,21,7,1,0.10963795645420353,0
478,21,8,0,0.9217953242362363,0
479,21,8,1,0.09474254727586591,0
480,21,9,0,0.9420568889923585,0
481,21,9,1,0.06767304031023086,0
482,21,10,0,0.0,0
483,21,10,1,0.0,0
484,22,0,0,-0.018028798233956225,0
485,22,0,1,0.08397597866071226,0
486,22,1,0,-0.0033696446342016653,0
487,22,1,1,0.08813215115781965,0
488,22,2,0,-0.00013059527951144224,0
489,22,2,1,0.09054841032510809,0
490,22,3,0,0.003231802647313236,0
491,22,3,1,0.09306897942731587,0
492,22,4,0,0.006663588993523881,0
493,22,4,1,0.09524573049574875,0
494,22,5,0,0.009768071047271457,0
495,22,5,1,0.10297840444646474,0
496,22,6,0,-0.002146925913701957,0
497,22,6,1,0.11730757160725194,0
498,22,7,0,-0.009580433001560877,0
499,22,7,1,0.10963795645420353,0
500,22,8,0,-0.017380675763763537,0
501,22,8,1,0.09474254727586591,0
502,22,9,0,-0.02056711100764146,0
503,22,9,1,0.06767304031023086,0
504,22,10,0,0.0,0
505,22,10,1,0.0,0
506,23,0,0,-0.01802879823395622,0
507,23,0,1,0.08397597866071226,0
508,23,1,0,-0.0033696446342016658,0
509,23,1,1,0.08813215115781965,0
510,23,2,0,-0.00013059527951144224,0
511,23,2,1,0.09054841032510809,0
512,23,3,0,0.003231802647313236,0
513,23,3,1,0.09306897942731587,0
514,23,4,0,0.006663588993523881,0
515,23,4,1,0.09524573049574875,0
516,23,5,0,0.009768071047271457,0
517,23,5,1,0.10297840444646474,0
518,23,6,0,-0.002146925913701957,0
519,23,6,1,0.11730757160725194,0
520,23,7,0,-0.009580433001560877,0
521,23,7,1,0.10963795645420353,0
522,23,8,0,-0.017380675763763537,0
523,23,8,1,0.09474254727586591,0
524,23,9,0,-0.02056711100764146,0
525,23,9,1,0.06767304031023086,0
526,23,10,0,0.0,0
527,23,10,1,0.0,0
528,24,0,0,-0.018028798233956218,0
529,24,0,1,0.08397597866071226,0
530,24,1,0,-0.0033696446342016658,0
531,24,1,1,0.08813215115781965,0
532,24,2,0,-0.00013059527951144224,0
533,24,2,1,0.09054841032510809,0
534,24,3,0,0.003231802647313236,0
535,24,3,1,0.09306897942731587,0
536,24,4,0,0.006663588993523881,0
537,24,4,1,0.09524573049574875,0
538,24,5,0,0.009768071047271457,0
539,24,5,1,0.10297840444646474,0
540,24,6,0,-0.002146925913701957,0
541,24,6,1,0.11730757160725194,0
542,24,7,0,-0.00958043300156088,0
543,24,7,1,0.10963795645420353,0
544,24,8,0,-0.017380675763763533,0
545,24,8,1,0.09474254727586591,0
546,24,9,0,-0.02056711100764146,0
547,24,9,1,0.06767304031023086,0
548,24,10,0,0.0,0
549,24,10,1,0.0,0
550,25,0,0,-0.018028798233956218,0
551,25,0,1,0.08397597866071226,0
552,25,1,0,-0.0033696446342016658,0
553,25,1,1,0.08813215115781965,0
554,25,2,0,-0.00013059527951144224,0
555,25,2,1,0.09054841032510809,0
556,25,3,0,0.003231802647313236,0
557,25,3,1,0.09306897942731587,0
558,25,4,0,0.006663588993523881,0
559,25,4,1,0.09524573049574875,0
560,25,5,0,0.009768071047271457,0
561,25,5,1,0.10297840444646474,0
562,25,6,0,-0.002146925913701957,0
563,25,6,1,0.11730757160725194,0
564,25,7,0,-0.00958043300156088,0
565,25,7,1,0.10963795645420353,0
566,25,8,0,-0.017380675763763537,0
567,25,8,1,0.09474254727586591,0
568,25,9,0,-0.020567111007641466,0
569,25,9,1,0.06767304031023086,0
570,25,10,0,0.0,0
571,25,10,1,0.0,0
572,26,0,0,-0.01802879823395622,0
573,26,0,1,0.08397597866071226,0
574,26,1,0,-0.0033696446342016658,0
575,26,1,1,0.08813215115781965,0
576,26,2,0,-0.00013059527951144224,0
577,26,2,1,0.09054841032510809,0
578,26,3,0,0.003231802647313236,0
579,26,3,1,0.09306897942731587,0
580,26,4,0,0.006663588993523881,0
581,26,4,1,0.09524573049574875,0
582,26,5,0,0.009768071047271457,0
583,26,5,1,0.10297840444646474,0
584,26,6,0,-0.002146925913701957,0
585,26,6,1,0.11730757160725194,0
586,26,7,0,-0.00958043300156088,0
587,26,7,1,0.10963795645420353,0
588,26,8,0,-0.017380675763763537,0
589,26,8,1,0.09474254727586591,0
590,26,9,0,-0.020567111007641463,0
591,26,9,1,0.06767304031023086,0
592,26,10,0,0.0,0
593,26,10,1,0.0,0
594,27,0,0,-0.018028798233956225,0
595,27,0,1,0.08397597866071226,0
596,27,1,0,-0.0033696446342016658,0
597,27,1,1,0.08813215115781965,0
598,27,2,0,-0.00013059527951144224,0
599,27,2,1,0.09054841032510809,0
600,27,3,0,0.003231802647313236,0
601,27,3,1,0.09306897942731587,0
602,27,4,0,0.006663588993523881,0
603,27,4,1,0.09524573049574875,0
604,27,5,0,0.009768071047271457,0
605,27,5,1,0.10297840444646474,0
606,27,6,0,-0.002146925913701957,0
607,27,6,1,0.11730757160725194,0
608,27,7,0,-0.00958043300156088,0
609,27,7,1,0.10963795645420353,0
610,27,8,0,-0.017380675763763537,0
611,27,8,1,0.09474254727586591,0
612,27,9,0,-0.020567111007641463,0
613,27,9,1,0.06767304031023086,0
614,27,10,0,0.0,0
615,27,10,1,0.0,0
616,28,0,0,-0.018028798233956225,0
617,28,0,1,0.08397597866071226,0
618,28,1,0,-0.0033696446342016658,0
619,28,1,1,0.08813215115781965,0
620,28,2,0,-0.00013059527951144224,0
621,28,2,1,0.09054841032510809,0
622,28,3,0,0.003231802647313236,0
623,28,3,1,0.09306897942731587,0
624,28,4,0,0.006663588993523881,0
625,28,4,1,0.09524573049574875,0
626,28,5,0,0.009768071047271457,0
627,28,5,1,0.10297840444646474,0
628,28,6,0,-0.002146925913701957,0
629,28,6,1,0.11730757160725194,0
630,28,7,0,-0.00958043300156088,0
631,28,7,1,0.10963795645420353,0
632,28,8,0,-0.017380675763763537,0
633,28,8,1,0.09474254727586591,0
634,28,9,0,-0.020567111007641463,0
635,28,9,1,0.06767304031023086,0
636,28,10,0,0.0,0
637,28,10,1,0.0,0
638,29,0,0,-0.018028798233956225,0
639,29,0,1,0.08397597866071226,0
640,29,1,0,-0.0033696446342016658,0
641,29,1,1,0.08813215115781965,0
642,29,2,0,-0.00013059527951144224,0
643,29,2,1,0.09054841032510809,0
644,29,3,0,0.003231802647313236,0
645,29,3,1,0.09306897942731587,0
646,29,4,0,0.006663588993523881,0
647,29,4,1,0.09524573049574875,0
648,29,5,0,0.009768071047271457,0
649,29,5,1,0.10297840444646474,0
650,29,6,0,-0.002146925913701957,0
651,29,6,1,0.11730757160725194,0
652,29,7,0,-0.00958043300156088,0
653,29,7,1,0.10963795645420353,0
654,29,8,0,-0.017380675763763537,0
655,29,8,1,0.09474254727586591,0
656,29,9,0,-0.020567111007641463,0
657,29,9,1,0.06767304031023086,0
658,29,10,0,0.0,0
659,29,10,1,0.0,0
660,30,0,0,-0.018028798233956225,0
661,30,0,1,0.08397597866071226,0
662,30,1,0,-0.0033696446342016658,0
663,30,1,1,0.08813215115781965,0
664,30,2,0,-0.00013059527951144224,0
665,30,2,1,0.09054841032510809,0
666,30,3,0,0.003231802647313236,0
667,30,3,1,0.09306897942731587,0
668,30,4,0,0.006663588993523881,0
669,30,4,1,0.09524573049574875,0
670,30,5,0,0.009768071047271457,0
671,30,5,1,0.10297840444646474,0
672,30,6,0,-0.002146925913701957,0
673,30,6,1,0.11730757160725194,0
674,30,7,0,-0.00958043300156088,0
675,30,7,1,0.10963795645420353,0
676,30,8,0,-0.017380675763763537,0
677,30,8,1,0.09474254727586591,0
678,30,9,0,-0.020567111007641463,0
679,30,9,1,0.06767304031023086,0
680,30,10,0,0.0,0
681,30,10,1,0.0,0
682,31,0,0,-0.018028798233956225,0
683,31,0,1,0.08397597866071226,0
684,31,1,0,-0.0033696446342016658,0
685,31,1,1,0.08813215115781965,0
686,31,2,0,-0.00013059527951144224,0
687,31,2,1,0.09054841032510809,0
688,31,3,0,0.003231802647313236,0
689,31,3,1,0.09306897942731587,0
690,31,4,0,0.006663588993523881,0
691,31,4,1,0.09524573049574875,0
692,31,5,0,0.009768071047271457,0
693,31,5,1,0.10297840444646474,0
694,31,6,0,-0.002146925913701957,0
695,31,6,1,0.11730757160725194,0
696,31,7,0,-0.00958043300156088,0
697,31,7,1,0.10963795645420353,0
698,31,8,0,-0.017380675763763537,0
699,31,8,1,0.09474254727586591,0
700,31,9,0,-0.020567111007641463,0
701,31,9,1,0.06767304031023086,0
702,31,10,0,0.0,0
703,31,10,1,0.0,0
