k,type,score,label
2,Kmeans,0.287927,0
2,Kmeans,0.329757,1
2,Kmeans,0.236491,1
2,Kmeans,0.355361,1
2,Kmeans,0.248938,0
2,Kmeans,0.113179,1
2,Kmeans,0.311475,0
2,Kmeans,0.383118,1
2,Kmeans,0.151732,1
2,Kmeans,0.305218,0
2,Kmeans,0.198685,0
2,Kmeans,0.243633,0
2,Kmeans,0.311411,1
2,Kmeans,-0.035198,0
2,Kmeans,-0.009483,0
2,Kmeans,0.10649,1
2,Kmeans,0.043645,0
2,Kmeans,0.068436,0
2,Kmeans,0.229299,0
2,Kmeans,0.181983,1
2,Kmeans,0.180292,1
2,Kmeans,0.294657,1
2,Kmeans,0.319936,1
2,Kmeans,0.31288,1
2,Kmeans,0.0858,1
2,Kmeans,0.232187,1
2,Kmeans,0.001866,0
2,Kmeans,0.352615,0
2,Kmeans,0.30062,1
2,Kmeans,0.010287,0
2,Kmeans,0.178283,1
2,Kmeans,0.086322,1
2,Kmeans,0.284831,0
2,Kmeans,0.369136,1
2,Kmeans,0.240679,1
2,Kmeans,0.401918,1
2,Kmeans,0.157562,0
2,Kmeans,0.190707,1
2,Kmeans,0.140717,0
2,Kmeans,0.058022,0
2,Kmeans,0.061899,1
2,Kmeans,0.2491,0
2,Kmeans,0.069279,0
2,Kmeans,0.211871,1
2,Kmeans,0.273757,0
2,Kmeans,0.250145,1
2,Kmeans,0.352612,0
2,Kmeans,0.351766,1
2,Kmeans,0.283118,0
2,Kmeans,0.105315,1
2,Kmeans,0.19327,1
2,Kmeans,0.240926,1
2,Kmeans,0.381928,1
2,Kmeans,0.051602,1
2,Kmeans,0.098669,1
2,Kmeans,0.284036,0
2,Kmeans,0.350112,1
2,Kmeans,0.11644,0
2,Kmeans,0.011932,0
2,Kmeans,-0.001339,0
2,Kmeans,0.27078,1
2,Kmeans,0.062662,1
2,Kmeans,0.209924,1
2,Kmeans,0.337827,1
2,Kmeans,0.334109,0
2,Kmeans,0.246093,1
2,Kmeans,0.319309,1
2,Kmeans,0.048449,1
2,Kmeans,0.168327,1
2,Kmeans,0.368539,1
2,Kmeans,0.228986,0
2,Kmeans,0.091258,1
2,Kmeans,0.373886,1
2,Kmeans,0.275507,0
2,Kmeans,0.22791,1
2,Kmeans,0.06946,0
2,Kmeans,0.285167,0
2,Kmeans,0.225206,0
2,Kmeans,0.10348,1
2,Kmeans,0.291243,0
2,Kmeans,0.110266,1
2,Kmeans,0.375001,1
2,Kmeans,0.385827,1
2,Kmeans,0.128747,1
2,Kmeans,0.281877,1
2,Kmeans,0.172993,1
2,Kmeans,0.34972,1
2,Kmeans,0.367454,1
2,Kmeans,0.13355,0
2,Kmeans,0.127449,1
2,Kmeans,0.202663,0
2,Kmeans,0.113399,1
2,Kmeans,0.176976,0
2,Kmeans,0.28463,0
2,Kmeans,0.091225,1
2,Kmeans,0.298548,0
2,Kmeans,0.188887,1
2,Kmeans,0.296263,1
2,Kmeans,0.067948,1
2,Kmeans,0.307016,1
2,Kmeans,0.400593,1
2,Kmeans,0.280852,0
2,Kmeans,0.014041,0
2,Kmeans,0.26399,1
2,Kmeans,0.189317,0
2,Kmeans,0.309225,0
2,Kmeans,0.025451,0
2,Kmeans,0.208834,1
2,Kmeans,0.131064,1
2,Kmeans,0.272448,0
2,Kmeans,0.34206,0
2,Kmeans,0.251199,0
2,Kmeans,0.370644,1
2,Kmeans,0.306034,1
2,Kmeans,0.262369,1
2,Kmeans,0.242074,0
2,Kmeans,0.177123,1
2,Kmeans,0.146022,1
2,Kmeans,0.398729,1
2,Kmeans,0.134872,1
2,Kmeans,0.295888,0
2,Kmeans,0.269648,1
2,Kmeans,0.149836,1
2,Kmeans,0.07978,0
2,Kmeans,0.178544,1
2,Kmeans,0.123033,1
2,Kmeans,0.07367,0
2,Kmeans,0.141776,1
2,Kmeans,0.169827,0
2,Kmeans,0.282701,1
2,Kmeans,0.219555,1
2,Kmeans,0.306028,1
2,Kmeans,0.245949,1
2,Kmeans,0.124626,1
2,Kmeans,0.327971,1
2,Kmeans,0.171533,0
2,Kmeans,0.054727,1
2,Kmeans,0.03949,0
2,Kmeans,0.399369,1
2,Kmeans,-0.027479,0
2,Kmeans,0.062849,0
2,Kmeans,0.303685,0
2,Kmeans,0.334678,1
2,Kmeans,0.11764,1
2,Kmeans,0.256662,0
2,Kmeans,0.403195,1
2,Kmeans,0.341084,1
2,Kmeans,0.224641,1
2,Kmeans,0.13255,0
2,Kmeans,0.409413,1
2,Kmeans,0.382726,1
2,Kmeans,0.277142,1
2,Kmeans,0.147359,1
2,Kmeans,0.026377,0
2,Kmeans,0.236926,1
2,Kmeans,0.164451,1
2,Kmeans,0.297708,1
2,Kmeans,0.370635,1
2,Kmeans,0.326926,1
2,Kmeans,0.362485,1
2,Kmeans,0.352272,1
2,Kmeans,0.220173,1
2,Kmeans,0.058486,0
2,Kmeans,0.319032,1
2,Kmeans,0.040154,0
2,Kmeans,0.284415,0
2,Kmeans,0.049035,1
2,Kmeans,0.108274,0
2,Kmeans,0.3677,1
2,Kmeans,0.202206,1
2,Kmeans,0.346248,1
2,Kmeans,0.277501,0
2,Kmeans,0.264165,0
2,Kmeans,0.141909,0
2,Kmeans,0.184147,0
2,Kmeans,0.146512,0
2,Kmeans,0.044509,0
2,Kmeans,0.175768,1
2,Kmeans,0.166239,0
2,Kmeans,0.100329,1
2,Kmeans,0.354332,1
2,Kmeans,0.070865,1
2,Kmeans,0.240627,1
2,Kmeans,0.288715,0
2,Kmeans,0.230924,1
2,Kmeans,0.238884,1
2,Kmeans,0.213235,1
2,Kmeans,0.094939,0
2,Kmeans,0.117805,0
2,Kmeans,0.30262,1
2,Kmeans,0.070491,0
2,Kmeans,0.066012,0
2,Kmeans,0.066336,0
2,Kmeans,0.267005,1
2,Kmeans,0.256646,1
2,Kmeans,0.351983,1
2,Kmeans,0.083795,0
2,Kmeans,0.294174,0
2,Kmeans,0.227848,0
2,Kmeans,-0.044088,0
2,Kmeans,0.329858,1
2,Kmeans,0.12735,0
2,Kmeans,0.285623,1
2,Kmeans,-0.009051,0
2,Kmeans,0.056014,1
2,Kmeans,0.286101,0
2,Kmeans,0.179969,0
2,Kmeans,0.058737,0
2,Kmeans,0.124419,0
2,Kmeans,0.263337,1
2,Kmeans,0.105131,1
2,Kmeans,0.304175,0
2,Kmeans,0.325739,1
2,Kmeans,0.07222,1
2,Kmeans,0.289799,1
2,Kmeans,0.250124,0
2,Kmeans,-0.026835,0
2,Kmeans,0.132381,1
2,Kmeans,0.326058,1
2,Kmeans,0.27789,1
2,Kmeans,0.280287,0
2,Kmeans,0.292243,1
2,Kmeans,0.249468,1
2,Kmeans,0.337984,1
2,Kmeans,0.313286,1
2,Kmeans,0.161588,0
2,Kmeans,0.003269,0
2,Kmeans,0.416161,1
2,Kmeans,0.063483,1
2,Kmeans,0.169606,0
2,Kmeans,0.362974,0
2,Kmeans,0.298853,0
2,Kmeans,0.272078,0
2,Kmeans,0.27139,0
2,Kmeans,0.284436,1
2,Kmeans,0.127502,1
2,Kmeans,0.079252,0
2,Kmeans,0.000589,0
2,Kmeans,0.038806,0
2,Kmeans,0.124298,1
2,Kmeans,0.348433,1
2,Kmeans,0.144438,0
2,Kmeans,0.293641,0
2,Kmeans,0.102037,0
2,Kmeans,0.302402,0
2,Kmeans,0.053812,0
2,Kmeans,0.409062,1
2,Kmeans,0.318599,1
2,Kmeans,0.254063,1
2,Kmeans,0.187136,1
2,Kmeans,0.100646,0
2,Kmeans,0.353669,1
2,Kmeans,0.346145,1
2,Kmeans,0.051814,0
2,Kmeans,0.269735,1
2,Kmeans,0.385392,1
2,Kmeans,0.036386,0
2,Kmeans,0.125857,0
2,Kmeans,0.325005,1
2,Kmeans,0.319742,0
2,Kmeans,0.421328,1
2,Kmeans,0.237636,1
2,Kmeans,0.287462,0
2,Kmeans,0.277906,1
2,Kmeans,0.099522,0
2,Kmeans,0.419784,1
2,Kmeans,0.283281,1
2,Kmeans,0.310185,1
2,Kmeans,0.027745,0
2,Kmeans,0.09172,0
2,Kmeans,0.294432,0
2,Kmeans,0.306504,0
2,Kmeans,0.265622,0
2,Kmeans,0.105083,0
2,Kmeans,0.200938,1
2,Kmeans,0.078887,0
2,Kmeans,0.138614,0
2,Kmeans,0.146855,1
2,Kmeans,0.273768,0
2,Kmeans,-0.009377,0
2,Kmeans,0.292306,1
2,Kmeans,0.177103,1
2,Kmeans,0.302415,0
2,Kmeans,0.406515,1
2,Kmeans,0.067498,0
2,Kmeans,0.223956,1
2,Kmeans,0.121148,0
2,Kmeans,0.159005,1
2,Kmeans,0.039177,0
2,Kmeans,-0.032997,0
2,Kmeans,0.120194,0
2,Kmeans,0.375175,1
2,Kmeans,0.271229,1
2,Kmeans,0.210993,1
2,Kmeans,-0.010729,0
2,Kmeans,0.305639,1
2,Kmeans,0.235579,1
2,Kmeans,0.336877,1
2,Kmeans,0.007596,0
2,Kmeans,0.317627,1
2,Kmeans,0.327672,1
2,Kmeans,0.230714,1
2,Kmeans,0.184023,0
2,Kmeans,0.116723,1
2,Kmeans,0.406957,1
2,Kmeans,0.106015,0
2,Kmeans,0.041167,0
2,Kmeans,0.016472,0
2,Kmeans,0.21965,1
2,Kmeans,0.264144,1
2,Kmeans,0.317046,0
2,Kmeans,0.210185,1
2,Kmeans,0.03233,0
2,Kmeans,0.00325,0
2,Kmeans,0.154169,1
2,Kmeans,0.149745,0
2,Kmeans,0.230262,0
2,Kmeans,0.369646,1
2,Kmeans,0.264883,1
2,Kmeans,0.302769,0
2,Kmeans,0.130519,0
2,Kmeans,0.276021,0
2,Kmeans,0.078173,1
2,Kmeans,0.142544,0
2,Kmeans,0.244129,1
2,Kmeans,0.111031,1
2,Kmeans,0.362158,1
2,Kmeans,0.125454,1
2,Kmeans,0.331139,1
2,Kmeans,0.243808,0
2,Kmeans,0.302703,1
2,Kmeans,0.085608,1
2,Kmeans,0.299156,0
2,Kmeans,0.208538,0
2,Kmeans,0.145343,1
2,Kmeans,0.05846,1
2,Kmeans,0.121911,1
2,Kmeans,0.275066,1
2,Kmeans,0.175383,0
2,Kmeans,0.056097,0
2,Kmeans,0.014522,0
2,Kmeans,0.300232,1
2,Kmeans,0.082019,1
2,Kmeans,0.127993,1
2,Kmeans,0.053705,1
2,Kmeans,-0.011968,0
2,Kmeans,0.395195,1
2,Kmeans,0.333608,1
2,Kmeans,0.364207,1
2,Kmeans,0.206563,0
2,Kmeans,0.240118,1
2,Kmeans,0.170569,1
2,Kmeans,0.348857,1
2,Kmeans,0.159136,0
2,Kmeans,0.148622,1
2,Kmeans,0.085948,1
2,Kmeans,0.319397,0
2,Kmeans,0.235583,1
2,Kmeans,0.384112,1
2,Kmeans,0.384929,1
2,Kmeans,0.234839,1
2,Kmeans,0.072401,0
2,Kmeans,0.086691,1
2,Kmeans,0.118429,0
2,Kmeans,0.374881,1
2,Kmeans,0.127458,0
2,Kmeans,0.272273,1
2,Kmeans,0.258443,0
2,Kmeans,0.156472,1
2,Kmeans,0.309616,0
2,Kmeans,0.074642,1
2,Kmeans,0.351614,1
2,Kmeans,0.352151,1
2,Kmeans,0.293885,0
2,Kmeans,0.191793,1
2,Kmeans,0.173309,0
2,Kmeans,0.279872,1
2,Kmeans,0.203288,1
2,Kmeans,0.045692,0
2,Kmeans,0.1772,1
2,Kmeans,0.372801,1
2,Kmeans,0.217694,1
2,Kmeans,0.068909,1
2,Kmeans,-0.027417,0
2,Kmeans,0.330967,1
2,Kmeans,0.291042,1
2,Kmeans,0.185011,0
2,Kmeans,0.346692,1
2,Kmeans,-0.021588,0
2,Kmeans,0.236715,0
2,Kmeans,0.24964,0
2,Kmeans,0.051587,0
2,Kmeans,0.318209,1
2,Kmeans,0.31008,1
2,Kmeans,0.356319,1
2,Kmeans,0.286652,1
2,Kmeans,0.232856,1
2,Kmeans,0.07162,0
2,Kmeans,0.061229,1
2,Kmeans,0.126075,1
2,Kmeans,0.298564,1
2,Kmeans,0.185585,1
2,Kmeans,0.228581,0
2,Kmeans,0.116081,0
2,Kmeans,0.05313,1
2,Kmeans,0.203212,0
2,Kmeans,0.232805,0
2,Kmeans,0.117633,1
2,Kmeans,0.078677,1
2,Kmeans,0.28377,1
2,Kmeans,0.20335,0
2,Kmeans,0.3516,0
2,Kmeans,0.11925,0
2,Kmeans,0.086408,1
2,Kmeans,0.247784,0
2,Kmeans,0.101007,1
2,Kmeans,0.244608,1
2,Kmeans,0.329314,1
2,Kmeans,0.062745,1
2,Kmeans,0.197941,0
2,Kmeans,0.056008,0
2,Kmeans,0.405721,1
2,Kmeans,0.032652,0
2,Kmeans,0.227667,1
2,Kmeans,0.27319,0
2,Kmeans,0.239111,0
2,Kmeans,0.120729,0
2,Kmeans,0.289086,0
2,Kmeans,0.150792,0
2,Kmeans,0.35692,1
2,Kmeans,0.19221,1
2,Kmeans,0.120675,1
2,Kmeans,0.202664,1
2,Kmeans,0.068832,1
2,Kmeans,0.054212,1
2,Kmeans,0.187855,1
2,Kmeans,0.071028,1
2,Kmeans,0.172124,0
2,Kmeans,0.2725,0
2,Kmeans,0.214239,1
2,Kmeans,0.137038,0
2,Kmeans,0.321266,1
2,Kmeans,0.371371,1
2,Kmeans,0.078366,0
2,Kmeans,0.093345,1
2,Kmeans,0.22451,1
2,Kmeans,0.150925,0
2,Kmeans,0.212099,1
2,Kmeans,0.206959,1
2,Kmeans,0.265247,1
2,Kmeans,0.269942,1
2,Kmeans,0.024012,0
2,Kmeans,0.196578,1
2,Kmeans,0.142876,1
2,Kmeans,0.06023,0
2,Kmeans,0.177196,1
2,Kmeans,0.077888,0
2,Kmeans,0.052985,0
2,Kmeans,0.252739,1
2,Kmeans,-0.006643,0
2,Kmeans,0.194254,0
2,Kmeans,0.307016,0
2,Kmeans,0.191577,1
2,Kmeans,0.022823,0
2,Kmeans,0.320346,1
2,Kmeans,0.288686,1
2,Kmeans,0.35589,1
2,Kmeans,0.004368,0
2,Kmeans,0.21746,1
2,Kmeans,0.298202,1
2,Kmeans,0.034856,1
2,Kmeans,0.303615,0
2,Kmeans,0.141386,1
2,Kmeans,0.3859,1
2,Kmeans,0.352495,1
2,Kmeans,0.115651,1
2,Kmeans,0.251288,1
2,Kmeans,0.249782,0
2,Kmeans,-0.023405,0
2,Kmeans,0.175185,0
2,Kmeans,0.260606,1
2,Kmeans,0.294187,0
2,Kmeans,0.395784,1
2,Kmeans,0.199463,1
2,Kmeans,0.103554,1
2,Kmeans,0.164286,1
2,Kmeans,0.074191,1
2,Kmeans,0.187376,1
2,Kmeans,0.382041,1
2,Kmeans,0.124185,1
2,Kmeans,0.164971,1
2,Kmeans,0.226718,0
2,Kmeans,0.155294,0
2,Kmeans,0.059876,0
2,Kmeans,0.348961,1
2,Kmeans,0.328389,1
2,Kmeans,0.282877,0
2,Kmeans,0.302193,0
2,Kmeans,0.292281,1
2,Kmeans,0.2383,1
2,Kmeans,0.212075,0
2,Kmeans,0.297274,1
2,Kmeans,0.275269,1
2,Kmeans,0.36418,1
2,Kmeans,-0.039635,0
2,Kmeans,0.110837,0
