,sum_hand,dealer_hand,usable_ace,values
305,13,9,1,0.06450185030723714
306,13,10,0,0.0
307,13,10,1,0.0
308,14,0,0,-0.46477794643398207
309,14,0,1,0.0801241289761388
310,14,1,0,-0.2966155965652463
311,14,1,1,0.08405907474681384
312,14,2,0,-0.25310920416498894
313,14,2,1,0.08636511050799166
314,14,3,0,-0.2088873950874882
315,14,3,1,0.08877072851309481
316,14,4,0,-0.1619167782509366
317,14,4,1,0.09084821288535941
318,14,5,0,-0.14566152555932915
319,14,5,1,0.09824648987802424
320,14,6,0,-0.4071675183418991
321,14,6,1,0.11190989181160499
322,14,7,0,-0.4344153791288989
323,14,7,1,0.10462892602127903
324,14,8,0,-0.4634925541690626
325,14,8,1,0.09045991601090647
326,14,9,0,-0.47288293902844253
327,14,9,1,0.06450185030723714
328,14,10,0,0.0
329,14,10,1,0.0
330,15,0,0,-0.5201627251947923
331,15,0,1,0.0801241289761388
332,15,1,0,-0.2966155965652463
333,15,1,1,0.08405907474681384
334,15,2,0,-0.25310920416498894
335,15,2,1,0.08636511050799166
336,15,3,0,-0.2088873950874882
337,15,3,1,0.08877072851309481
338,15,4,0,-0.1619167782509366
339,15,4,1,0.09084821288535941
340,15,5,0,-0.14566152555932915
341,15,5,1,0.09824648987802424
342,15,6,0,-0.4658069414188223
343,15,6,1,0.11190989181160499
344,15,7,0,-0.4917031483596682
345,15,7,1,0.10462892602127903
346,15,8,0,-0.519525246476755
347,15,8,1,0.09045991601090647
348,15,9,0,-0.5290202467207503
349,15,9,1,0.06450185030723714
350,15,10,0,0.0
351,15,10,1,0.0
352,16,0,0,-0.5786999175024846
353,16,0,1,0.0801241289761388
354,16,1,0,-0.2966155965652463
355,16,1,1,0.08405907474681384
356,16,2,0,-0.25310920416498894
357,16,2,1,0.08636511050799166
358,16,3,0,-0.2088873950874882
359,16,3,1,0.08877072851309481
360,16,4,0,-0.1619167782509366
361,16,4,1,0.09084821288535941
362,16,5,0,-0.14566152555932915
363,16,5,1,0.09824648987802424
364,16,6,0,-0.47854714367611967
365,16,6,1,0.11190989181160499
366,16,7,0,-0.5205422605892618
367,16,7,1,0.10462892602127903
368,16,8,0,-0.5603113156333072
369,16,8,1,0.09045991601090647
370,16,9,0,-0.560310008641255
371,16,9,1,0.06450185030723714
372,16,10,0,0.0
373,16,10,1,0.0
374,17,0,0,-0.49584697992522075
375,17,0,1,0.0801241289761388
376,17,1,0,-0.15680659656524631
377,17,1,1,0.08405907474681384
378,17,2,0,-0.11807520416498897
379,17,2,1,0.08636511050799166
380,17,3,0,-0.07839739508748819
381,17,3,1,0.08877072851309481
382,17,4,0,-0.03966477825093659
383,17,4,1,0.09084821288535941
384,17,5,0,0.019776474440670846
385,17,5,1,0.09824648987802424
386,17,6,0,-0.10998114367611968
387,17,6,1,0.11190989181160499
388,17,7,0,-0.3919752605892617
389,17,7,1,0.10462892602127903
390,17,8,0,-0.4403153156333071
391,17,8,1,0.09045991601090647
392,17,9,0,-0.439601008641255
393,17,9,1,0.06450185030723714
394,17,10,0,0.0
395,17,10,1,0.0
396,18,0,0,-0.11801297992522078
397,18,0,1,0.0801241289761388
398,18,1,0,0.11791040343475369
399,18,1,1,0.08405907474681384
400,18,2,0,0.14744079583501102
401,18,2,1,0.08636511050799166
402,18,3,0,0.17802960491251182
403,18,3,1,0.08877072851309481
404,18,4,0,0.2048372217490634
405,18,4,1,0.09084821288535941
406,18,5,0,0.2914814744406708
407,18,5,1,0.09824648987802424
408,18,6,0,0.39638185632388034
409,18,6,1,0.11190989181160499
410,18,7,0,0.09592673941073829
411,18,7,1,0.10462892602127903
412,18,8,0,-0.2003243156333071
413,18,8,1,0.09045991601090647
414,18,9,0,-0.198181008641255
415,18,9,1,0.06450185030723714
416,18,10,0,0.0
417,18,10,1,0.0
418,19,0,0,0.2598220200747792
419,19,0,1,0.0801241289761388
420,19,1,0,0.3824734034347537
421,19,1,1,0.08405907474681384
422,19,2,0,0.403503795835011
423,19,2,1,0.08636511050799166
424,19,3,0,0.42535460491251187
425,19,3,1,0.08877072851309481
426,19,4,0,0.4447882217490634
427,19,4,1,0.09084821288535941
428,19,5,0,0.5040144744406708
429,19,5,1,0.09824648987802424
430,19,6,0,0.6128038563238803
431,19,6,1,0.11190989181160499
432,19,7,0,0.5838297394107382
433,19,7,1,0.10462892602127903
434,19,8,0,0.27043568436669285
435,19,8,1,0.09045991601090647
436,19,9,0,0.043237991358744975
437,19,9,1,0.06450185030723714
438,19,10,0,0.0
439,19,10,1,0.0
440,20,0,0,-0.01781397992522079
441,20,0,1,0.0801241289761388
442,20,1,0,-0.0038315965652463133
443,20,1,1,0.08405907474681384
444,20,2,0,-0.0008592041649889714
445,20,2,1,0.08636511050799166
446,20,3,0,0.0021756049125118164
447,20,3,1,0.08877072851309481
448,20,4,0,0.00527622174906341
449,20,4,1,0.09084821288535941
450,20,5,0,0.008037474440670846
451,20,5,1,0.09824648987802424
452,20,6,0,-0.0031721436761196703
453,20,6,1,0.11190989181160499
454,20,7,0,-0.010024260589261718
455,20,7,1,0.10462892602127903
456,20,8,0,-0.01716131563330712
457,20,8,1,0.09045991601090647
458,20,9,0,-0.01988000864125502
459,20,9,1,0.06450185030723714
460,20,10,0,0.0
461,20,10,1,0.0
462,21,0,0,0.9043800200747791
463,21,0,1,0.0801241289761388
464,21,1,0,0.8781754034347536
465,21,1,1,0.08405907474681384
466,21,2,0,0.884440795835011
467,21,2,1,0.08636511050799166
468,21,3,0,0.8909426049125118
469,21,3,1,0.08877072851309481
470,21,4,0,0.8970302217490634
471,21,4,1,0.09084821288535941
472,21,5,0,0.9108744744406708
473,21,5,1,0.09824648987802424
474,21,6,0,0.9227538563238804
475,21,6,1,0.11190989181160499
476,21,7,0,0.9205807394107383
477,21,7,1,0.10462892602127903
478,21,8,0,0.9220146843666929
479,21,8,1,0.09045991601090647
480,21,9,0,0.942743991358745
481,21,9,1,0.06450185030723714
482,21,10,0,0.0
483,21,10,1,0.0
484,22,0,0,-0.01781397992522079
485,22,0,1,0.0801241289761388
486,22,1,0,-0.0038315965652463133
487,22,1,1,0.08405907474681384
488,22,2,0,-0.0008592041649889714
489,22,2,1,0.08636511050799166
490,22,3,0,0.0021756049125118164
491,22,3,1,0.08877072851309481
492,22,4,0,0.00527622174906341
493,22,4,1,0.09084821288535941
494,22,5,0,0.008037474440670846
495,22,5,1,0.09824648987802424
496,22,6,0,-0.0031721436761196703
497,22,6,1,0.11190989181160499
498,22,7,0,-0.010024260589261718
499,22,7,1,0.10462892602127903
500,22,8,0,-0.01716131563330712
501,22,8,1,0.09045991601090647
502,22,9,0,-0.01988000864125502
503,22,9,1,0.06450185030723714
504,22,10,0,0.0
505,22,10,1,0.0
506,23,0,0,-0.01781397992522079
507,23,0,1,0.0801241289761388
508,23,1,0,-0.0038315965652463133
509,23,1,1,0.08405907474681384
510,23,2,0,-0.0008592041649889714
511,23,2,1,0.08636511050799166
512,23,3,0,0.0021756049125118164
513,23,3,1,0.08877072851309481
514,23,4,0,0.00527622174906341
515,23,4,1,0.09084821288535941
516,23,5,0,0.008037474440670846
517,23,5,1,0.09824648987802424
518,23,6,0,-0.0031721436761196703
519,23,6,1,0.11190989181160499
520,23,7,0,-0.010024260589261718
521,23,7,1,0.10462892602127903
522,23,8,0,-0.01716131563330712
523,23,8,1,0.09045991601090647
524,23,9,0,-0.01988000864125502
525,23,9,1,0.06450185030723714
526,23,10,0,0.0
527,23,10,1,0.0
528,24,0,0,-0.01781397992522079
529,24,0,1,0.0801241289761388
530,24,1,0,-0.0038315965652463133
531,24,1,1,0.08405907474681384
532,24,2,0,-0.0008592041649889714
533,24,2,1,0.08636511050799166
534,24,3,0,0.0021756049125118164
535,24,3,1,0.08877072851309481
536,24,4,0,0.00527622174906341
537,24,4,1,0.09084821288535941
538,24,5,0,0.008037474440670846
539,24,5,1,0.09824648987802424
540,24,6,0,-0.0031721436761196703
541,24,6,1,0.11190989181160499
542,24,7,0,-0.010024260589261718
543,24,7,1,0.10462892602127903
544,24,8,0,-0.01716131563330712
545,24,8,1,0.09045991601090647
546,24,9,0,-0.01988000864125502
547,24,9,1,0.06450185030723714
548,24,10,0,0.0
549,24,10,1,0.0
550,25,0,0,-0.01781397992522079
551,25,0,1,0.0801241289761388
552,25,1,0,-0.0038315965652463133
553,25,1,1,0.08405907474681384
554,25,2,0,-0.0008592041649889714
555,25,2,1,0.08636511050799166
556,25,3,0,0.0021756049125118164
557,25,3,1,0.08877072851309481
558,25,4,0,0.00527622174906341
559,25,4,1,0.09084821288535941
560,25,5,0,0.008037474440670846
561,25,5,1,0.09824648987802424
562,25,6,0,-0.0031721436761196703
563,25,6,1,0.11190989181160499
564,25,7,0,-0.010024260589261718
565,25,7,1,0.10462892602127903
566,25,8,0,-0.01716131563330712
567,25,8,1,0.09045991601090647
568,25,9,0,-0.01988000864125502
569,25,9,1,0.06450185030723714
570,25,10,0,0.0
571,25,10,1,0.0
572,26,0,0,-0.01781397992522079
573,26,0,1,0.0801241289761388
574,26,1,0,-0.0038315965652463133
575,26,1,1,0.08405907474681384
576,26,2,0,-0.0008592041649889714
577,26,2,1,0.08636511050799166
578,26,3,0,0.0021756049125118164
579,26,3,1,0.08877072851309481
580,26,4,0,0.00527622174906341
581,26,4,1,0.09084821288535941
582,26,5,0,0.008037474440670846
583,26,5,1,0.09824648987802424
584,26,6,0,-0.0031721436761196703
585,26,6,1,0.11190989181160499
586,26,7,0,-0.010024260589261718
587,26,7,1,0.10462892602127903
588,26,8,0,-0.01716131563330712
589,26,8,1,0.09045991601090647
590,26,9,0,-0.01988000864125502
591,26,9,1,0.06450185030723714
592,26,10,0,0.0
593,26,10,1,0.0
594,27,0,0,-0.01781397992522079
595,27,0,1,0.0801241289761388
596,27,1,0,-0.0038315965652463133
597,27,1,1,0.08405907474681384
598,27,2,0,-0.0008592041649889714
599,27,2,1,0.08636511050799166
600,27,3,0,0.0021756049125118164
601,27,3,1,0.08877072851309481
602,27,4,0,0.00527622174906341
603,27,4,1,0.09084821288535941
604,27,5,0,0.008037474440670846
605,27,5,1,0.09824648987802424
606,27,6,0,-0.0031721436761196703
607,27,6,1,0.11190989181160499
608,27,7,0,-0.010024260589261718
609,27,7,1,0.10462892602127903
610,27,8,0,-0.01716131563330712
611,27,8,1,0.09045991601090647
612,27,9,0,-0.01988000864125502
613,27,9,1,0.06450185030723714
614,27,10,0,0.0
615,27,10,1,0.0
616,28,0,0,-0.01781397992522079
617,28,0,1,0.0801241289761388
618,28,1,0,-0.0038315965652463133
619,28,1,1,0.08405907474681384
620,28,2,0,-0.0008592041649889714
621,28,2,1,0.08636511050799166
622,28,3,0,0.0021756049125118164
623,28,3,1,0.08877072851309481
624,28,4,0,0.00527622174906341
625,28,4,1,0.09084821288535941
626,28,5,0,0.008037474440670846
627,28,5,1,0.09824648987802424
628,28,6,0,-0.0031721436761196703
629,28,6,1,0.11190989181160499
630,28,7,0,-0.010024260589261718
631,28,7,1,0.10462892602127903
632,28,8,0,-0.01716131563330712
633,28,8,1,0.09045991601090647
634,28,9,0,-0.01988000864125502
635,28,9,1,0.06450185030723714
636,28,10,0,0.0
637,28,10,1,0.0
638,29,0,0,-0.01781397992522079
639,29,0,1,0.0801241289761388
640,29,1,0,-0.0038315965652463133
641,29,1,1,0.08405907474681384
642,29,2,0,-0.0008592041649889714
643,29,2,1,0.08636511050799166
644,29,3,0,0.0021756049125118164
645,29,3,1,0.08877072851309481
646,29,4,0,0.00527622174906341
647,29,4,1,0.09084821288535941
648,29,5,0,0.008037474440670846
649,29,5,1,0.09824648987802424
650,29,6,0,-0.0031721436761196703
651,29,6,1,0.11190989181160499
652,29,7,0,-0.010024260589261718
653,29,7,1,0.10462892602127903
654,29,8,0,-0.01716131563330712
655,29,8,1,0.09045991601090647
656,29,9,0,-0.01988000864125502
657,29,9,1,0.06450185030723714
658,29,10,0,0.0
659,29,10,1,0.0
660,30,0,0,-0.01781397992522079
661,30,0,1,0.0801241289761388
662,30,1,0,-0.0038315965652463133
663,30,1,1,0.08405907474681384
664,30,2,0,-0.0008592041649889714
665,30,2,1,0.08636511050799166
666,30,3,0,0.0021756049125118164
667,30,3,1,0.08877072851309481
668,30,4,0,0.00527622174906341
669,30,4,1,0.09084821288535941
670,30,5,0,0.008037474440670846
671,30,5,1,0.09824648987802424
672,30,6,0,-0.0031721436761196703
673,30,6,1,0.11190989181160499
674,30,7,0,-0.010024260589261718
675,30,7,1,0.10462892602127903
676,30,8,0,-0.01716131563330712
677,30,8,1,0.09045991601090647
678,30,9,0,-0.01988000864125502
679,30,9,1,0.06450185030723714
680,30,10,0,0.0
681,30,10,1,0.0
682,31,0,0,-0.01781397992522079
683,31,0,1,0.0801241289761388
684,31,1,0,-0.0038315965652463133
685,31,1,1,0.08405907474681384
686,31,2,0,-0.0008592041649889714
687,31,2,1,0.08636511050799166
688,31,3,0,0.0021756049125118164
689,31,3,1,0.08877072851309481
690,31,4,0,0.00527622174906341
691,31,4,1,0.09084821288535941
692,31,5,0,0.008037474440670846
693,31,5,1,0.09824648987802424
694,31,6,0,-0.0031721436761196703
695,31,6,1,0.11190989181160499
696,31,7,0,-0.010024260589261718
697,31,7,1,0.10462892602127903
698,31,8,0,-0.01716131563330712
699,31,8,1,0.09045991601090647
700,31,9,0,-0.01988000864125502
701,31,9,1,0.06450185030723714
702,31,10,0,0.0
703,31,10,1,0.0
